energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_album_name,playlist_name,track_id,track_name,release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.86,110.01,0.77,pop,-6.15,0.16,0.89,Spice Girls,4,0.032,79,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Spice,Throwback Party,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,1/1/1996,0.0000,3x2jF7blR6bFHtk4MccsyJ,1,11,173027,0.101,1Je1IMUlBXcx1Fz0WE7oPT,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.76,128.05,0.72,pop,-4.46,0.32,0.62,"Maroon 5, Christina Aguilera",4,0.048,79,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,Hands All Over (Revised International Standard version),Throwback Party,7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7/2/1905,0.0000,1snrPQMoTrBsKl73wzSxbn,0,11,201493,0.012,7pYfyrMNPn3wtoCyqcTVoI,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,95.05,0.75,pop,-5.44,0.36,0.89,Britney Spears,4,0.044,79,spotify:track:6naxalmIoLFWR0siv8dnQQ,Oops!... I Did It Again,Throwback Party,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,5/16/2000,0.0000,5PmgtkodFl2Om3hMXONDll,0,1,211160,0.300,6naxalmIoLFWR0siv8dnQQ,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.50,144.44,0.50,pop,-8.28,0.26,0.62,Soft Cell,4,0.038,79,spotify:track:0cGG2EouYCEEC3xfa0tDFV,Non-Stop Erotic Cabaret,Throwback Party,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,6/3/1905,0.0000,3KFWViJ1wIHAdOVLFTVzjD,0,0,153800,0.462,0cGG2EouYCEEC3xfa0tDFV,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.74,118.99,0.82,pop,-4.54,0.18,0.75,"Lady Gaga, Colby O'Donis",4,0.031,79,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,The Fame,Throwback Party,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,1/1/2008,0.0000,1qwlxZTNLe1jq3b0iidlue,0,1,241933,0.026,1dzQoRqT5ucxXVaAhTcT0J,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,128.02,0.41,pop,-4.08,0.34,0.35,"Calvin Harris, John Newman",4,0.081,79,spotify:track:07nH4ifBxUB4lZcsf44Brn,Motion,Throwback Party,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),10/31/2014,0.0057,48zisMeiXniWLzOQghbPqS,0,0,212960,0.029,07nH4ifBxUB4lZcsf44Brn,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.57,125.18,0.61,pop,-7.96,0.38,0.76,"50 Cent, Olivia",5,0.467,78,spotify:track:5D2mYZuzcgjpchVY1pmTPh,The Massacre,Throwback Party,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,3/3/2005,0.0000,2pidzXTaHV4WaIJYRxKDCH,1,11,209107,0.025,5D2mYZuzcgjpchVY1pmTPh,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.49,119.53,0.75,pop,-9.66,0.16,0.54,ABBA,4,0.040,78,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,Voulez-Vous,Throwback Party,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),6/1/1905,0.0090,7iLuHJkrb9KHPkMgddYigh,1,10,292613,0.020,3vkQ5DAB1qQMYO4Mr9zJN6,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,129.04,0.61,pop,-3.15,0.12,0.44,"Swedish House Mafia, John Martin",4,0.051,78,spotify:track:2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child,Throwback Party,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,9/14/2012,0.0000,3RKhRsifs4RWrqvWV1YpPY,0,11,212862,0.112,2V65y3PX4DkRhy1djlxd9p,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.82,123.06,0.64,pop,-5.10,0.16,0.64,"Robin Schulz, Francesco Yates",4,0.058,78,spotify:track:5tf1VVWniHgryyumXyJM7w,Sugar,Throwback Party,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),9/25/2015,0.0000,5XyJzEROSmup2TcWmVjTIt,0,5,219043,0.019,5tf1VVWniHgryyumXyJM7w,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.71,100.97,0.89,pop,-6.06,0.05,0.82,Justin Timberlake,4,0.141,78,spotify:track:1AWQoqb9bSvzTjaLralEkT,Justified,Throwback Party,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,11/4/2002,0.0002,6QPkyl04rXwTGlGlcYaRoW,0,4,267267,0.201,1AWQoqb9bSvzTjaLralEkT,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,124.92,0.71,pop,-4.51,0.17,0.72,Rihanna,4,0.058,78,spotify:track:2VOomzT6VavJOGBeySqaMc,Good Girl Gone Bad: Reloaded,Throwback Party,2VOomzT6VavJOGBeySqaMc,Disturbia,6/2/2008,0.0000,3JSWZWeTHF4HDGt5Eozdy7,0,11,238627,0.086,2VOomzT6VavJOGBeySqaMc,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.92,132.98,0.65,pop,-6.72,0.05,0.46,Cher,4,0.055,78,spotify:track:2goLsvvODILDzeeiT4dAoR,Believe,Throwback Party,2goLsvvODILDzeeiT4dAoR,Believe,6/20/1905,0.0000,0jZfbz0dNfDjPSg0hYJNth,1,6,239027,0.008,2goLsvvODILDzeeiT4dAoR,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,131.46,0.73,pop,-8.82,0.06,0.78,"Elton John, Kiki Dee",4,0.034,78,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Rock Of The Westies,Throwback Party,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,10/24/1975,0.0000,4ObsEU7mIXbo2n9A31yfds,1,5,275440,0.149,7HW5WIw7ZgZORCzUxv5gW5,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.56,126.01,0.77,pop,-7.52,0.12,0.96,Kylie Minogue,4,0.034,78,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,Fever,Throwback Party,3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,10/1/2001,0.6830,4WzTXHp8bVKkKNu3UQ2Fqu,0,9,230640,0.026,3E7ZwUMJFqpsDOJzEkBrQ7,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.60,125.04,0.95,pop,-4.68,0.07,0.82,Sean Paul,4,0.069,78,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,The Trinity,Throwback Party,0k2GOhqsrxDTAbFFSdNJjT,Temperature,9/26/2005,0.0000,32Bu3ETQhR1PFCj3ndDlYf,0,0,218573,0.106,0k2GOhqsrxDTAbFFSdNJjT,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.73,121.98,0.50,pop,-5.46,0.09,0.53,"Disclosure, Sam Smith",4,0.167,78,spotify:track:51ODNNDZm21HU7wI7cccRr,Settle (Special Edition),Throwback Party,51ODNNDZm21HU7wI7cccRr,Latch,6/3/2013,0.0001,7bdjtx1RTkWoSoOaIl7a8E,1,1,255632,0.016,51ODNNDZm21HU7wI7cccRr,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.74,128.00,0.58,pop,-3.86,0.20,0.61,Avicii,4,0.053,78,spotify:track:2P4OICZRVAQcYAV2JReRfj,Stories,Throwback Party,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,10/2/2015,0.0000,7dqftJ3kas6D0VAdmt3k3V,0,6,230613,0.310,2P4OICZRVAQcYAV2JReRfj,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.78,130.00,0.73,pop,-5.19,0.07,0.58,"Jennifer Lopez, Pitbull",4,0.050,78,spotify:track:3C0nOe05EIt1390bVABLyN,Love?,Throwback Party,3C0nOe05EIt1390bVABLyN,On The Floor,4/29/2011,0.0005,3sysiYphqNRQw7VKLCg1yE,0,3,284867,0.105,3C0nOe05EIt1390bVABLyN,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.78,105.39,0.55,pop,-5.85,0.63,0.81,Dolly Parton,4,0.046,78,spotify:track:4w3tQBXhn5345eUXDGBWZG,9 To 5 And Odd Jobs,Throwback Party,4w3tQBXhn5345eUXDGBWZG,9 to 5,6/2/1905,0.0000,64Ky1tqKPfwxhJs6msphWd,1,6,162467,0.416,4w3tQBXhn5345eUXDGBWZG,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.55,92.89,0.91,pop,-3.75,0.09,0.97,Mary J. Blige,4,0.045,78,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,No More Drama,Throwback Party,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,8/28/2001,0.0000,5QJmKwPveBV4IwLlo4OcG4,0,8,265867,0.133,3aw9iWUQ3VrPQltgwvN9Xu,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.80,160.08,0.65,pop,-5.38,0.33,0.94,Taylor Swift,4,0.165,78,spotify:track:0cqRj7pUJDkTCEsJkx8snD,1989 (Deluxe),Throwback Party,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,1/1/2014,0.0000,1yGbNOtRIgdIiGHOEBaZWf,1,7,219200,0.065,0cqRj7pUJDkTCEsJkx8snD,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.64,99.02,0.78,pop,-8.42,0.10,0.50,Rihanna,4,0.159,78,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,Music Of The Sun,Throwback Party,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,8/29/2005,0.0008,4FyGpObwABjn0o8Tdp7AZz,1,7,246960,0.000,4TsmezEQVSZNNPv5RJ65Ov,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,126.04,0.72,pop,-5.63,0.06,0.87,Modjo,4,0.038,77,spotify:track:49X0LAl6faAusYq02PRAY6,Modjo (Remastered),Throwback Party,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,6/23/1905,0.0293,0vwDxngkhZuwNbcxzebCXI,1,6,307154,0.008,49X0LAl6faAusYq02PRAY6,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.63,93.76,0.80,pop,-9.69,0.10,0.86,Ace of Base,4,0.055,77,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,The Sign,Throwback Party,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,12/24/1993,0.0001,5UwIyIyFzkM7wKeGtRJPgB,1,11,211213,0.005,6kWJvPfC4DgUpRsXKNa9z9,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,127.08,0.61,pop,-5.32,0.26,0.44,"Flo Rida, Sia",4,0.055,77,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones,Throwback Party,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),6/22/2012,0.0000,7eLwoxxWs6lfkVYJGkGNbk,0,5,232947,0.099,1NpW5kyvO4XrNJ3rnfcNy3,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,116.05,0.79,pop,-8.97,0.10,0.86,"Daft Punk, Pharrell Williams, Nile Rodgers",4,0.038,77,spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Throwback Party,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],4/19/2013,0.0000,2ePFIvZKMe8zefATp9ofFA,0,6,248413,0.043,2Foc5Q5nqNiosCNqttzHof,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.89,126.04,0.58,pop,-5.94,0.31,0.46,Avicii,4,0.034,77,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,Levels,Throwback Party,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,10/28/2011,0.8280,1OEGfToF7QbjUgyxMAnGXg,0,1,199907,0.046,5UqCQaDshqbIk3pkhy4Pjg,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.65,117.05,0.92,pop,-3.05,0.04,0.85,Michael Jackson,4,0.040,77,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Thriller 25 Super Deluxe Edition,Throwback Party,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,2/8/2008,0.0153,1C2h7mLntPSeVYciMRTF4a,0,11,293827,0.024,5ChkMS8OtdzJeqyybCc9R5,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.76,135.96,0.67,pop,-3.63,0.34,0.54,"Pitbull, Christina Aguilera",4,0.158,77,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,Global Warming: Meltdown (Deluxe Version),Throwback Party,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),7/4/1905,0.0000,2F7tejLHzTqFq2XLol9ZGy,1,7,229507,0.039,0Hf4aIJpsN4Os2f0y0VqWl,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.72,94.38,0.54,pop,-5.03,0.66,0.90,Joan Jett & the Blackhearts,4,0.043,77,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N' Roll (Expanded Edition),Throwback Party,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,11/18/1981,0.0000,555qwe1qUgLdee80TZ2CQt,1,4,175173,0.326,2Cdvbe2G4hZsnhNMKyGrie,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.77,99.17,0.65,pop,-6.60,0.07,0.68,"Beyoncé, JAY-Z",4,0.226,77,spotify:track:5IVuqXILoxVWvWEPm82Jxr,Dangerously In Love,Throwback Party,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),6/24/2003,0.0000,6oxVabMIqCMJRYN1GqR3Vf,0,2,236133,0.002,5IVuqXILoxVWvWEPm82Jxr,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.93,123.96,0.63,pop,-2.79,0.15,0.47,"Calvin Harris, Rihanna",4,0.033,77,spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Throwback Party,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,4/29/2016,0.1190,3pEgGUv379EDinvg1TN7Kt,0,9,222160,0.199,0azC730Exh71aQlOt9Zj3y,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.92,146.08,0.64,pop,-4.46,0.09,0.85,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",4,0.079,76,spotify:track:3bidbhpOYeV4knp8AIu8Xn,The Heist,Throwback Party,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),10/9/2012,0.0000,76FXHQhTuT4QMIxfL09gX8,1,2,258343,0.029,3bidbhpOYeV4knp8AIu8Xn,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.72,125.01,0.75,pop,-2.46,0.25,0.75,Nicki Minaj,4,0.075,76,spotify:track:2EBCVPNAG46nbgs6jXPGvv,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Throwback Party,2EBCVPNAG46nbgs6jXPGvv,Starships,1/1/2012,0.0000,22F5ZYY1sxoJjk6HzZfmC1,0,11,210627,0.135,2EBCVPNAG46nbgs6jXPGvv,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.65,88.63,0.87,pop,-4.67,0.28,0.67,"Blackstreet, Dr. Dre, Queen Pen",4,0.288,76,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,Another Level,Throwback Party,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,9/9/1996,0.0000,2zGZLQiFl9UubtrVmtIkbi,0,1,304600,0.303,6MdqqkQ8sSC0WB4i8PyRuQ,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,109.90,0.60,pop,-11.97,0.07,0.94,Katrina & The Waves,4,0.037,76,spotify:track:05wIrZSwuaVWhcv5FfqeH0,Katrina & The Waves,Throwback Party,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,6/7/1905,0.1660,1UQG78YJjaBySRMh0A8Uw7,1,10,238733,0.012,05wIrZSwuaVWhcv5FfqeH0,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,127.97,0.62,pop,-3.91,0.06,0.47,"Flo Rida, David Guetta",4,0.033,76,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,Only One Flo (Part 1),Throwback Party,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),11/24/2010,0.0000,1TwNATuAqnNjTd5BSvFZlS,1,0,234560,0.028,6ebkx7Q5tTxrCxKq4GYj0Y,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,120.05,0.67,pop,-3.04,0.34,0.65,"Pitbull, Chris Brown",4,0.050,77,spotify:track:62zFEHfAYl5kdHYOivj4BC,Planet Pit (Deluxe Version),Throwback Party,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),6/17/2011,0.0000,4rG0MhkU6UojACJxkMHIXB,0,0,227280,0.012,62zFEHfAYl5kdHYOivj4BC,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.75,137.55,0.75,pop,-7.01,0.47,0.83,ABBA,4,0.032,76,spotify:track:2TxCwUlqaOH3TIyJqGgR91,Abba,Throwback Party,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,5/28/1905,0.0004,1kM6xcSYO5ASJaWgygznL7,1,2,213267,0.295,2TxCwUlqaOH3TIyJqGgR91,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.74,117.66,0.73,pop,-8.13,0.21,0.96,The Human League,4,0.038,76,spotify:track:3L7RtEcu1Hw3OXrpnthngx,Dare!,Throwback Party,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,6/3/1905,0.0000,3ls7tE9D2SIvjTmRuEtsQY,0,9,236920,0.184,3L7RtEcu1Hw3OXrpnthngx,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,113.03,0.67,pop,-5.72,0.19,0.70,Justin Timberlake,4,0.075,76,spotify:track:6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Throwback Party,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",5/6/2016,0.0000,40LbnfieVTWtHrK24WQeEB,1,0,236002,0.012,6JV2JOEocMgcZxYSZelKcc,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.76,131.72,0.80,pop,-10.79,0.05,0.96,"Earth, Wind & Fire, The Emotions",4,0.035,76,spotify:track:6ztstiyZL6FXzh4aG46ZPD,I Am,Throwback Party,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,1979-06,0.0077,4RLVTxnuVN5ZWZqBFnaaQt,0,2,288293,0.084,6ztstiyZL6FXzh4aG46ZPD,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.92,126.09,0.54,pop,-3.41,0.12,0.51,"Calvin Harris, Alesso, Hurts",4,0.084,76,spotify:track:4J7CKHCF3mdL4diUsmW8lq,Motion,Throwback Party,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),10/31/2014,0.0009,48zisMeiXniWLzOQghbPqS,1,8,184280,0.129,4J7CKHCF3mdL4diUsmW8lq,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,93.99,0.74,pop,-2.65,0.06,0.66,"Daddy Yankee, Snow",4,0.059,76,spotify:track:5w9c2J52mkdntKOmRLeM2m,Con Calma,Throwback Party,5w9c2J52mkdntKOmRLeM2m,Con Calma,1/24/2019,0.0000,1otwHKoQ5KPaiekpYk4tWh,0,8,193227,0.110,5w9c2J52mkdntKOmRLeM2m,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.85,126.89,0.72,pop,-3.87,0.11,0.45,The Wanted,4,0.064,76,spotify:track:5yDL13y5giogKs2fSNf7sj,Battleground (Deluxe Edition),Throwback Party,5yDL13y5giogKs2fSNf7sj,Glad You Came,1/1/2011,0.0000,2hnaJ8ktG2FSP1EthsCo6N,0,7,197936,0.032,5yDL13y5giogKs2fSNf7sj,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,98.01,0.72,pop,-3.08,0.57,0.27,"Major Lazer, MØ, DJ Snake",4,0.063,76,spotify:track:2YWjW3wwQIBLNhxWKBQd16,Peace Is The Mission : Extended,Throwback Party,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),11/27/2015,0.0012,2U0b5MfkMUgzdvRUI69mya,0,7,176561,0.003,2YWjW3wwQIBLNhxWKBQd16,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.89,128.01,0.71,pop,-4.44,0.31,0.68,Flo Rida,4,0.069,76,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,Wild Ones,Throwback Party,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,6/22/2012,0.0029,7eLwoxxWs6lfkVYJGkGNbk,0,1,248133,0.059,2LEF1A8DOZ9wRYikWgVlZ8,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.59,119.96,0.79,pop,-9.20,0.07,0.72,Stromae,4,0.078,75,spotify:track:2GYHyAoLWpkxLVa4oYTVko,Cheese,Throwback Party,2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,1/1/2010,0.0020,4kEbcH3VT6NYfpv8Wkkk80,0,1,206067,0.098,2GYHyAoLWpkxLVa4oYTVko,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.77,127.98,0.74,pop,-4.49,0.11,0.60,"Rihanna, Calvin Harris",4,0.038,75,spotify:track:0U10zFw4GlBacOy9VDGfGL,Talk That Talk,Throwback Party,0U10zFw4GlBacOy9VDGfGL,We Found Love,11/19/2011,0.0014,1Kw1bVd07oRqcjrcjQKC8T,1,1,215227,0.025,0U10zFw4GlBacOy9VDGfGL,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,129.98,0.57,pop,-6.22,0.07,0.80,Van Halen,4,0.032,75,spotify:track:7N3PAbqfTjSEU1edb2tY8j,1984 (Remastered),Throwback Party,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1/4/1984,0.0004,3REUXdj5OPKhuDTrTtCBU0,1,0,241600,0.171,7N3PAbqfTjSEU1edb2tY8j,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,126.05,0.56,pop,-4.27,0.37,0.68,"Owl City, Carly Rae Jepsen",4,0.140,75,spotify:track:1kPpge9JDLpcj15qgrPbYX,The Midsummer Station,Throwback Party,1kPpge9JDLpcj15qgrPbYX,Good Time,8/17/2012,0.0000,7gTFf2EWBONpjKVjpWbs5p,1,3,205933,0.024,1kPpge9JDLpcj15qgrPbYX,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.75,91.03,0.71,pop,-6.32,0.17,0.20,Iyaz,4,0.071,75,spotify:track:4E5P1XyAFtrjpiIxkydly4,Replay,Throwback Party,4E5P1XyAFtrjpiIxkydly4,Replay,8/18/2009,0.0000,44hyrGuZKAvITbmrlhryf8,1,9,182307,0.173,4E5P1XyAFtrjpiIxkydly4,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.70,129.95,0.69,pop,-5.33,0.20,0.29,"Ariana Grande, Zedd",4,0.046,75,spotify:track:12KUFSHFgT0XCoiSlvdQi4,My Everything (Deluxe),Throwback Party,12KUFSHFgT0XCoiSlvdQi4,Break Free,8/22/2014,0.0000,6EVYTRG1drKdO8OnIQBeEj,0,7,214840,0.006,12KUFSHFgT0XCoiSlvdQi4,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,128.99,0.70,pop,-4.22,0.10,0.64,"Gala, Molella, Phil Jay",4,0.049,75,spotify:track:3u5N55tHf7hXATSQrjBh2q,Come Into My Life (The Album),Throwback Party,3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay",11/17/1997,0.0615,3vcwGUl0WiJVssOR1dXEbe,0,2,213394,0.587,3u5N55tHf7hXATSQrjBh2q,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.66,122.49,0.57,pop,-7.03,0.09,0.39,Irene Cara,4,0.034,75,spotify:track:3cbV252akVZInSvJk7jAYX,What a Feelin',Throwback Party,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,11/2/1983,0.0000,0BK4XIgJ3AublHWN48vNzS,0,7,237053,0.006,3cbV252akVZInSvJk7jAYX,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.70,101.88,0.85,pop,-6.49,0.24,0.72,"Nelly, City Spud",4,0.048,75,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,Country Grammar,Throwback Party,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,6/27/2000,0.0000,5v7Icroz1sQsK2sQyLrWzE,1,7,291782,0.061,3Gf5nttwcX9aaSQXRWidEZ,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,174.06,0.62,pop,-6.75,0.31,0.89,Lou Bega,4,0.408,75,spotify:track:6x4tKaOzfNJpEJHySoiJcs,A Little Bit of Mambo,Throwback Party,6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),7/19/1999,0.0000,13BmLGhVCLBn3XzKB8HIai,0,5,220293,0.103,6x4tKaOzfNJpEJHySoiJcs,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.70,122.75,0.61,pop,-8.62,0.33,0.48,Daft Punk,4,0.133,74,spotify:track:0DiWol3AO6WpXZgp0goxAV,Discovery,Throwback Party,0DiWol3AO6WpXZgp0goxAV,One More Time,3/12/2001,0.0000,2noRn2Aes5aoNVsU6iWThc,1,2,320357,0.019,0DiWol3AO6WpXZgp0goxAV,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.65,125.04,0.87,pop,-8.70,0.13,0.90,"Earth, Wind & Fire",4,0.063,75,spotify:track:3koCCeSaVUyrRo3N2gHrd8,Raise!,Throwback Party,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,11/14/1981,0.0000,1hj1SYbJYdXloRiSjsCLXg,0,11,339320,0.121,3koCCeSaVUyrRo3N2gHrd8,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,117.66,0.53,pop,-6.91,0.06,0.19,Europe,4,0.062,74,spotify:track:3MrRksHupTVEQ7YbA0FsZK,The Final Countdown (Expanded Edition),Throwback Party,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,6/8/1905,0.0008,5Jkd47JEaCU1g4DcGBnHm3,0,6,310333,0.063,3MrRksHupTVEQ7YbA0FsZK,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,107.66,0.79,pop,-4.86,0.20,0.87,Shakira,4,0.041,74,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,Laundry Service,Throwback Party,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",11/13/2001,0.0000,4DyMK9x2gnmRkRa16zHaEV,0,1,196160,0.237,2lnzGkdtDj5mtlcOW2yRtG,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
